venta_id,cliente_id,producto_id,fecha_venta,cantidad,descuento
77093,4061,550,2023-09-05,4,0
77094,7074,211,2023-06-14,2,0
77095,4835,310,2023-05-22,4,0
77096,3589,141,2023-11-09,2,0
77097,4783,314,2023-10-13,1,10
77098,6782,166,2023-12-30,2,0
77099,5851,184,2023-06-08,1,0
77100,4259,244,2023-04-20,1,0
77101,2101,222,2023-11-14,3,0
77102,8855,422,2023-12-07,3,0
77103,6202,145,2023-04-10,2,0
77104,6843,352,2023-11-14,2,0
77105,4696,234,2023-08-14,3,0
77106,4803,505,2023-06-15,2,2
77107,6915,295,2023-03-09,1,5
77108,199,213,2023-09-04,1,0
77109,8364,574,2023-07-20,1,0
77110,6121,183,2023-12-24,3,10
77111,7148,521,2023-06-16,1,5
77112,5035,262,2023-03-23,3,2
77113,1783,158,2023-01-12,1,5
77114,4984,488,2023-03-14,1,0
77115,3982,157,2023-05-25,1,5
77116,8054,524,2023-07-03,1,0
77117,9211,448,2023-05-30,2,15
77118,4139,392,2023-09-13,2,0
77119,9763,318,2023-02-05,1,0
77120,6457,521,2023-04-23,3,0
77121,3735,580,2023-05-09,1,2
77122,2155,533,2023-06-09,3,0
77123,1408,333,2023-07-13,3,5
77124,9840,520,2023-10-01,1,0
77125,7442,492,2023-10-02,1,0
77126,5157,177,2023-01-06,3,0
77127,1408,211,2023-04-25,2,0
77128,9202,105,2023-02-21,1,0
77129,477,463,2023-03-10,1,0
77130,3046,110,2023-01-28,1,10
77131,4095,126,2023-08-04,3,5
77132,8392,286,2023-11-30,3,5
77133,1748,271,2023-02-09,1,0
77134,1983,141,2023-06-23,4,0
77135,4121,276,2023-03-02,2,0
77136,2951,314,2023-03-10,1,0
77137,1371,225,2023-05-25,1,5
77138,1965,240,2023-06-03,1,2
77139,324,170,2023-03-01,2,5
77140,8556,308,2023-06-30,4,0
77141,8891,413,2023-09-21,2,10
77142,8275,305,2023-07-05,2,15
77143,9738,422,2023-01-04,2,0
77144,4304,187,2023-09-13,2,10
77145,7936,109,2023-07-14,3,0
77146,5243,216,2023-10-13,3,5
77147,6530,142,2023-04-15,3,0
77148,568,180,2023-09-21,3,5
77149,7376,591,2023-12-22,2,5
77150,3888,394,2023-02-01,1,2
77151,8950,210,2023-11-24,3,0
77152,3351,262,2023-02-02,1,2
77153,9609,400,2023-06-30,2,0
77154,4234,329,2023-04-06,1,5
77155,6351,167,2023-06-05,2,0
77156,8910,351,2023-04-24,1,10
77157,7270,275,2023-08-22,1,0
77158,8100,568,2023-05-06,3,0
77159,3284,486,2023-09-23,2,0
77160,3582,469,2023-03-10,1,0
77161,9791,418,2023-12-06,3,0
77162,6677,405,2023-01-12,1,10
77163,2662,599,2023-11-14,2,15
77164,7237,567,2023-01-08,3,0
77165,3181,590,2023-01-09,1,0
77166,4759,323,2023-09-10,5,0
77167,5002,535,2023-11-24,3,10
77168,665,559,2023-09-19,1,0
77169,7081,547,2023-12-03,5,0
77170,210,499,2023-03-05,2,0
77171,2081,353,2023-05-16,3,2
77172,1559,368,2023-01-21,1,2
77173,4860,127,2023-04-02,4,0
77174,4396,478,2023-04-05,1,5
77175,7522,299,2023-03-26,3,0
77176,949,330,2023-03-28,1,0
77177,4421,161,2023-08-12,1,5
77178,4923,335,2023-12-17,5,0
77179,3776,272,2023-09-21,1,0
77180,8912,168,2023-03-16,4,10
77181,8602,322,2023-02-28,1,20
77182,2747,475,2023-11-07,3,2
77183,4719,270,2023-11-05,4,10
77184,1595,295,2023-02-04,2,5
77185,3762,145,2023-04-21,2,5
77186,7526,326,2023-07-15,1,2
77187,5788,573,2023-07-19,3,0
77188,1726,111,2023-04-28,1,0
77189,692,415,2023-09-10,2,2
77190,1585,291,2023-10-03,3,5
77191,6066,423,2023-10-17,4,0
77192,1239,389,2023-10-11,3,5
77193,6032,271,2023-02-05,3,0
77194,8168,158,2023-05-26,4,5
77195,4019,221,2023-11-16,4,0
77196,7571,116,2023-03-28,3,5
77197,4545,239,2023-05-13,1,0
77198,6357,491,2023-09-28,2,0
77199,4483,122,2023-08-09,1,0
77200,5552,303,2023-11-04,2,0
77201,4943,444,2023-03-29,1,2
77202,9722,423,2023-07-23,3,0
77203,6737,394,2023-06-06,1,0
77204,4823,120,2023-03-03,1,0
77205,9241,162,2023-11-07,1,5
77206,5888,146,2023-06-28,2,2
77207,8235,518,2023-03-28,4,15
77208,882,583,2023-03-15,2,0
77209,2296,413,2023-05-12,1,2
77210,4448,254,2023-11-24,1,15
77211,2763,550,2023-01-21,3,2
77212,202,367,2023-04-22,5,5
77213,1550,196,2023-02-27,1,5
77214,1303,254,2023-10-25,2,0
77215,4367,118,2023-03-13,2,5
77216,9362,279,2023-06-15,2,0
77217,2350,114,2023-05-08,4,10
77218,541,330,2023-03-20,1,0
77219,4036,378,2023-06-22,1,0
77220,6175,258,2023-09-01,2,0
77221,2001,575,2023-09-13,2,2
77222,9944,186,2023-11-19,3,10
77223,8167,538,2023-10-02,3,0
77224,9158,498,2023-03-29,1,5
77225,8350,529,2023-01-27,2,0
77226,5392,329,2023-02-11,2,0
77227,7599,210,2023-01-30,2,0
77228,1930,418,2023-04-13,1,0
77229,9553,151,2023-12-05,3,0
77230,6390,277,2023-07-30,3,2
77231,3903,285,2023-10-10,3,2
77232,3,267,2023-12-05,4,0
77233,8355,596,2023-07-22,5,5
77234,5275,541,2023-07-04,1,5
77235,2909,387,2023-02-12,1,0
77236,686,319,2023-05-17,3,0
77237,6795,553,2023-12-05,3,0
77238,379,533,2023-01-31,3,5
77239,7573,155,2023-02-08,1,0
77240,4837,194,2023-04-24,1,0
77241,3295,549,2023-12-14,1,5
77242,5280,283,2023-08-03,1,5
77243,1369,339,2023-07-13,2,0
77244,9594,542,2023-07-18,3,10
77245,7840,145,2023-06-26,1,0
77246,6058,567,2023-01-21,2,5
77247,1690,261,2023-08-11,1,0
77248,8185,552,2023-12-15,1,0
77249,9129,103,2023-12-27,1,0
77250,8647,280,2023-08-11,2,0
77251,4291,589,2023-07-04,2,5
77252,2370,465,2023-08-26,3,0
77253,4807,592,2023-01-23,1,5
77254,7484,477,2023-07-15,1,2
77255,7916,387,2023-05-31,3,20
77256,4998,585,2023-12-22,2,0
77257,7287,349,2023-05-03,3,0
77258,9484,572,2023-09-23,2,0
77259,9367,563,2023-11-25,3,0
77260,8339,466,2023-08-24,2,10
77261,4995,559,2023-07-07,5,5
77262,7163,418,2023-06-20,2,0
77263,2290,401,2023-07-26,1,0
77264,399,226,2023-07-29,1,5
77265,5012,262,2023-10-31,1,0
77266,6451,529,2023-10-12,1,2
77267,250,496,2023-08-25,1,5
77268,9223,403,2023-09-23,1,0
77269,9742,344,2023-07-29,1,10
77270,2891,385,2023-06-27,2,0
77271,8748,574,2023-11-19,3,0
77272,6275,276,2023-09-24,3,2
77273,8414,376,2023-06-05,5,10
77274,6989,206,2023-09-07,3,0
77275,1177,574,2023-05-28,3,10
77276,2459,448,2023-05-15,3,2
77277,8115,404,2023-07-06,4,0
77278,257,388,2023-06-08,1,2
77279,606,462,2023-08-10,1,0
77280,224,233,2023-11-12,1,2
77281,1435,278,2023-12-01,1,0
77282,8166,367,2023-03-10,2,10
77283,2020,358,2023-11-06,2,0
77284,7591,434,2023-09-22,4,0
77285,8106,402,2023-05-02,1,2
77286,997,591,2023-03-11,4,10
77287,409,105,2023-09-02,2,2
77288,1010,564,2023-11-15,4,0
77289,9180,260,2023-10-08,3,10
77290,9038,433,2023-03-03,1,2
77291,5217,469,2023-02-09,1,2
77292,9964,312,2023-05-24,3,2
77293,700,479,2023-07-04,3,0
77294,6707,446,2023-10-08,3,0
77295,2513,321,2023-03-18,1,0
77296,7834,218,2023-02-06,1,2
77297,4895,570,2023-12-03,2,2
77298,547,104,2023-11-02,2,2
77299,3058,270,2023-09-03,2,0
77300,1806,366,2023-12-03,3,0
77301,2547,252,2023-11-03,3,2
77302,1433,476,2023-07-21,1,0
77303,5689,175,2023-11-04,1,0
77304,3567,406,2023-07-18,1,0
77305,2812,562,2023-05-26,1,5
77306,6238,175,2023-02-19,1,0
77307,644,545,2023-03-27,2,0
77308,9757,232,2023-12-20,1,5
77309,8607,397,2023-11-09,2,0
77310,8507,152,2023-08-19,2,0
77311,9513,540,2023-08-03,2,10
77312,4550,113,2023-12-21,2,0
77313,3028,106,2023-01-06,3,0
77314,7259,216,2023-07-27,2,0
77315,3699,529,2023-11-01,2,5
77316,9883,157,2023-01-14,1,10
77317,7098,220,2023-07-30,5,2
77318,2190,486,2023-03-13,3,0
77319,4066,575,2023-01-26,2,15
77320,2841,267,2023-03-09,2,0
77321,8004,521,2023-02-16,1,5
77322,917,243,2023-07-18,1,0
77323,2230,307,2023-10-04,1,0
77324,9881,197,2023-06-02,3,0
77325,7512,393,2023-06-27,1,0
77326,4882,144,2023-04-23,1,0
77327,1392,230,2023-06-26,2,0
77328,3241,525,2023-12-21,2,0
77329,753,347,2023-02-03,4,0
77330,1944,108,2023-03-14,1,0
77331,7694,588,2023-08-24,1,5
77332,4220,531,2023-09-30,1,2
77333,8221,431,2023-11-27,1,2
77334,1025,498,2023-12-22,1,10
77335,4362,541,2023-01-11,4,2
77336,8317,155,2023-04-01,1,5
77337,2330,222,2023-07-14,1,5
77338,2033,106,2023-06-19,3,0
77339,1480,156,2023-12-07,2,0
77340,1177,277,2023-03-05,1,0
77341,4985,259,2023-08-10,1,0
77342,9067,543,2023-07-06,1,2
77343,1235,503,2023-12-05,2,10
77344,6460,373,2023-08-30,2,0
77345,9575,545,2023-11-03,1,5
77346,1704,493,2023-06-16,2,0
77347,1816,283,2023-06-29,2,2
77348,447,285,2023-05-14,2,5
77349,5196,290,2023-06-01,3,10
77350,3635,433,2023-03-17,1,2
77351,6101,259,2023-06-07,1,0
77352,2574,443,2023-12-16,1,5
77353,3851,385,2023-08-17,3,10
77354,7653,325,2023-12-21,4,15
77355,5083,411,2023-03-14,1,0
77356,1263,231,2023-11-15,1,15
77357,1094,405,2023-06-16,3,0
77358,320,237,2023-01-18,1,0
77359,2413,144,2023-09-30,3,5
77360,3129,296,2023-03-26,1,0
77361,4113,225,2023-01-02,3,0
77362,2613,485,2023-03-07,2,0
77363,9241,391,2023-02-04,1,2
77364,4448,239,2023-05-14,3,0
77365,8710,129,2023-11-06,1,15
77366,240,459,2023-01-01,1,2
77367,5511,501,2023-05-12,1,0
77368,5257,597,2023-05-12,2,0
77369,2437,544,2023-03-03,3,0
77370,9040,214,2023-05-23,2,10
77371,8035,145,2023-01-19,2,0
77372,5550,333,2023-03-14,2,5
77373,6578,460,2023-06-06,2,0
77374,1208,505,2023-01-03,2,2
77375,360,273,2023-02-24,2,2
77376,7111,472,2023-12-07,1,10
77377,8900,310,2023-11-21,1,0
77378,4394,158,2023-12-29,2,5
77379,2509,278,2023-11-03,1,0
77380,7297,228,2023-07-01,1,5
77381,207,393,2023-08-18,2,0
77382,2461,162,2023-06-07,2,2
77383,7182,446,2023-03-01,1,5
77384,6573,149,2023-01-14,2,0
77385,7440,487,2023-11-13,3,0
77386,7441,213,2023-01-19,1,0
77387,8982,445,2023-07-24,2,0
77388,4984,275,2023-04-02,1,5
77389,4027,595,2023-01-02,1,5
77390,3087,248,2023-03-25,4,2
77391,1172,287,2023-04-18,1,5
77392,786,484,2023-10-01,5,0
77393,1033,487,2023-01-27,5,0
77394,7533,404,2023-10-12,5,10
77395,5793,377,2023-11-27,1,2
77396,2870,574,2023-11-22,1,2
77397,6815,147,2023-11-29,1,0
77398,7025,132,2023-07-12,4,0
77399,3524,466,2023-08-20,1,2
77400,908,166,2023-07-24,1,0
77401,5747,525,2023-06-20,1,5
77402,2336,162,2023-10-12,3,2
77403,3857,479,2023-09-26,1,0
77404,1818,481,2023-12-26,3,0
77405,287,534,2023-05-25,4,10
77406,6514,436,2023-02-05,1,15
77407,7254,257,2023-10-17,1,0
77408,5880,505,2023-06-19,1,5
77409,2586,485,2023-07-04,5,15
77410,3747,541,2023-09-25,1,0
77411,5835,143,2023-04-30,1,0
77412,1726,178,2023-11-06,3,0
77413,3033,139,2023-12-10,4,0
77414,1176,507,2023-07-08,1,2
77415,3269,540,2023-10-28,3,0
77416,9705,353,2023-09-16,1,0
77417,8036,221,2023-12-16,1,15
77418,2730,483,2023-04-16,3,0
77419,572,212,2023-01-20,2,5
77420,5437,553,2023-01-06,3,0
77421,7502,130,2023-02-13,1,5
77422,1891,240,2023-07-26,2,5
77423,41,199,2023-05-11,5,0
77424,9714,221,2023-07-05,1,0
77425,7070,509,2023-07-26,1,5
77426,3890,555,2023-04-08,2,10
77427,8282,148,2023-01-02,1,0
77428,7206,507,2023-12-18,1,0
77429,831,467,2023-02-03,1,2
77430,2812,535,2023-09-06,1,0
77431,2582,475,2023-05-03,2,0
77432,3536,401,2023-05-04,4,0
77433,2423,339,2023-03-17,1,0
77434,1010,171,2023-05-27,5,5
77435,869,428,2023-01-29,2,0
77436,3749,376,2023-01-29,2,2
77437,2269,206,2023-11-18,1,0
77438,8475,347,2023-08-25,1,2
77439,2282,578,2023-08-03,4,5
77440,1891,466,2023-10-18,5,2
77441,7316,268,2023-05-13,4,0
77442,9014,434,2023-12-12,1,5
77443,7050,284,2023-01-07,2,2
77444,8905,398,2023-10-06,1,5
77445,4162,181,2023-05-16,2,5
77446,4914,331,2023-11-26,1,2
77447,6666,410,2023-02-20,1,2
77448,1565,499,2023-04-06,3,5
77449,7519,267,2023-04-28,1,0
77450,7177,402,2023-04-16,2,2
77451,4966,279,2023-10-13,1,10
77452,4807,203,2023-01-01,4,2
77453,5000,450,2023-03-02,4,0
77454,1903,283,2023-11-21,1,0
77455,4878,169,2023-06-29,2,2
77456,8065,570,2023-06-18,4,2
77457,656,348,2023-01-06,1,0
77458,3455,385,2023-09-12,1,2
77459,9759,411,2023-07-22,1,0
77460,8427,349,2023-07-11,1,0
77461,298,235,2023-01-31,3,5
77462,5335,170,2023-12-25,1,10
77463,9707,523,2023-04-11,2,0
77464,5809,305,2023-01-06,1,0
77465,7542,544,2023-06-10,2,0
77466,2441,457,2023-03-03,3,5
77467,806,118,2023-10-27,2,0
77468,7586,281,2023-04-26,5,10
77469,5231,420,2023-01-20,2,0
77470,5209,207,2023-02-27,1,5
77471,6672,473,2023-02-20,1,0
77472,86,280,2023-08-15,2,10
77473,9381,544,2023-04-24,2,2
77474,9709,169,2023-06-29,3,0
77475,9015,436,2023-07-23,3,0
77476,6520,464,2023-05-18,3,5
77477,4550,567,2023-10-27,1,0
77478,8603,484,2023-05-18,1,5
77479,5183,433,2023-02-04,1,0
77480,6355,392,2023-01-24,5,2
77481,5212,294,2023-02-10,2,0
77482,8060,144,2023-04-12,1,2
77483,3724,557,2023-04-05,5,2
77484,1466,299,2023-11-25,1,5
77485,3220,468,2023-02-08,3,0
77486,3708,135,2023-02-15,4,0
77487,4413,424,2023-11-06,2,0
77488,4922,158,2023-12-23,3,15
77489,5193,309,2023-08-19,4,0
77490,4357,273,2023-12-12,3,2
77491,505,570,2023-05-15,2,0
77492,1399,197,2023-10-28,2,0
77493,8005,342,2023-05-31,1,2
77494,4231,480,2023-04-02,1,2
77495,5112,490,2023-09-15,2,20
77496,313,431,2023-04-24,3,0
77497,2246,246,2023-12-16,3,5
77498,6201,320,2023-06-25,2,15
77499,5205,535,2023-09-17,1,0
77500,680,376,2023-03-12,2,0
77501,3925,144,2023-05-31,2,5
77502,9521,524,2023-04-20,1,2
77503,5,546,2023-11-15,2,0
77504,7063,494,2023-07-03,1,0
77505,1739,339,2023-02-24,2,5
77506,3005,145,2023-04-22,2,0
77507,5927,133,2023-04-13,1,0
77508,9123,358,2023-02-07,3,0
77509,3763,104,2023-07-05,1,0
77510,6521,376,2023-01-18,2,0
77511,6100,436,2023-05-03,2,0
77512,5759,440,2023-12-10,2,0
77513,5362,286,2023-09-25,1,0
77514,2550,591,2023-07-19,1,0
77515,8468,218,2023-11-17,1,0
77516,7724,477,2023-01-14,1,0
77517,4955,285,2023-07-02,3,0
77518,4265,441,2023-01-13,1,0
77519,4127,305,2023-12-30,2,2
77520,4521,441,2023-04-10,1,0
77521,5054,388,2023-03-07,1,0
77522,7180,375,2023-08-16,1,0
77523,734,493,2023-05-29,2,0
77524,6132,143,2023-04-16,5,0
77525,3879,489,2023-04-13,1,0
77526,1633,481,2023-04-05,3,10
77527,6592,216,2023-11-20,1,0
77528,9655,119,2023-09-14,1,0
77529,8236,442,2023-08-03,2,0
77530,1987,139,2023-05-24,4,0
77531,7376,232,2023-06-15,1,0
77532,8733,331,2023-10-08,3,0
77533,5120,228,2023-02-24,1,2
77534,8654,128,2023-03-12,2,0
77535,9718,242,2023-05-03,3,10
77536,8325,206,2023-08-04,1,5
77537,4420,327,2023-10-03,1,10
77538,7051,502,2023-06-06,1,15
77539,2634,153,2023-12-04,1,0
77540,6488,553,2023-04-09,1,2
77541,9003,511,2023-01-05,2,10
77542,7287,146,2023-04-10,1,0
77543,4548,391,2023-04-29,4,0
77544,2688,214,2023-01-03,2,20
77545,5643,219,2023-11-27,2,0
77546,2953,206,2023-12-21,1,15
77547,2569,498,2023-01-08,1,0
77548,2603,249,2023-06-12,2,2
77549,8374,550,2023-11-15,2,0
77550,3715,469,2023-02-12,3,2
77551,2434,511,2023-12-09,1,2
77552,6509,229,2023-03-28,3,0
77553,7859,285,2023-11-02,5,10
77554,3928,367,2023-11-25,1,2
77555,926,524,2023-06-25,2,0
77556,6188,143,2023-02-19,3,2
77557,4957,544,2023-12-20,3,2
77558,7993,549,2023-09-23,4,0
77559,5560,141,2023-08-19,1,0
77560,7848,112,2023-04-27,2,15
77561,1562,305,2023-07-30,3,2
77562,7255,435,2023-02-02,3,0
77563,9735,395,2023-12-19,2,0
77564,58,547,2023-09-13,1,0
77565,6696,369,2023-02-06,1,5
77566,8084,360,2023-03-10,1,0
77567,6996,442,2023-11-28,2,5
77568,6956,259,2023-02-23,1,0
77569,9529,199,2023-01-04,4,0
77570,3128,390,2023-02-27,1,0
77571,4448,196,2023-07-07,3,0
77572,9760,155,2023-08-23,2,10
77573,780,263,2023-10-20,2,0
77574,502,313,2023-02-04,2,5
77575,1483,225,2023-11-23,2,0
77576,6125,393,2023-08-13,2,0
77577,6774,479,2023-07-24,1,0
77578,3470,319,2023-04-29,1,10
77579,904,551,2023-08-08,2,10
77580,9799,449,2023-04-09,1,2
77581,137,251,2023-02-11,2,5
77582,1894,287,2023-06-13,1,0
77583,4592,416,2023-09-10,3,0
77584,8574,109,2023-09-04,1,0
77585,522,579,2023-02-14,3,5
77586,7978,488,2023-04-03,1,15
77587,8821,358,2023-04-01,2,0
77588,7297,579,2023-04-17,3,0
77589,8045,453,2023-03-19,5,5
77590,5495,150,2023-05-22,2,0
77591,6421,334,2023-02-13,1,5
77592,4859,318,2023-03-27,1,0
77593,2645,124,2023-05-20,2,15
77594,5092,222,2023-04-06,1,10
77595,9937,424,2023-12-25,1,10
77596,7017,490,2023-04-20,2,0
77597,3575,348,2023-05-09,4,20
77598,6306,246,2023-03-27,1,0
77599,1929,392,2023-09-05,2,2
77600,6821,410,2023-05-02,3,0
77601,5535,386,2023-01-16,2,0
77602,3679,498,2023-12-21,2,0
77603,1767,239,2023-04-12,3,5
77604,4378,214,2023-09-08,2,5
77605,5943,543,2023-04-12,1,0
77606,9189,141,2023-01-17,2,0
77607,4204,255,2023-07-11,3,0
77608,3084,286,2023-03-22,5,0
77609,7283,180,2023-09-26,2,0
77610,7054,309,2023-09-10,1,15
77611,469,493,2023-09-17,5,0
77612,3258,563,2023-01-19,2,0
77613,1511,518,2023-10-26,1,0
77614,1314,378,2023-06-01,3,2
77615,5276,272,2023-11-10,1,0
77616,8052,293,2023-12-30,1,0
77617,515,441,2023-05-15,1,0
77618,8600,373,2023-02-05,2,0
77619,2150,122,2023-03-18,2,0
77620,5548,224,2023-12-22,2,0
77621,9178,571,2023-01-17,2,2
77622,6659,584,2023-04-26,2,15
77623,4410,362,2023-07-31,4,0
77624,8134,416,2023-02-22,2,0
77625,300,294,2023-11-26,1,0
77626,6135,325,2023-07-14,2,2
77627,4485,487,2023-11-21,2,2
77628,2978,252,2023-11-08,1,0
77629,4747,262,2023-08-01,2,0
77630,5980,183,2023-06-06,2,5
77631,2314,282,2023-03-07,4,0
77632,6340,216,2023-03-21,1,0
77633,9161,558,2023-09-20,1,0
77634,171,599,2023-11-13,1,0
77635,2968,218,2023-12-26,3,10
77636,221,288,2023-08-11,2,5
77637,4548,280,2023-06-18,3,0
77638,2820,134,2023-11-28,4,2
77639,9262,379,2023-06-03,1,0
77640,6746,537,2023-03-18,1,10
77641,6513,454,2023-12-28,2,0
77642,109,157,2023-06-12,2,5
77643,4362,378,2023-10-04,4,5
77644,8793,445,2023-10-07,1,10
77645,7017,533,2023-10-31,3,2
77646,9686,554,2023-02-10,2,5
77647,4663,357,2023-02-09,2,0
77648,6574,284,2023-09-01,3,0
77649,1937,183,2023-05-09,1,5
77650,3232,364,2023-10-25,1,5
77651,1993,325,2023-08-02,3,2
77652,9192,386,2023-09-03,2,0
77653,8554,532,2023-02-18,2,0
77654,1530,363,2023-09-03,1,0
77655,7473,273,2023-04-11,4,0
77656,3016,173,2023-11-16,1,5
77657,2370,493,2023-07-16,2,2
77658,9116,439,2023-09-22,1,5
77659,4853,154,2023-11-18,2,0
77660,384,483,2023-01-20,1,2
77661,6632,142,2023-07-11,3,10
77662,2360,314,2023-02-10,1,0
77663,8836,197,2023-03-17,1,0
77664,3139,227,2023-11-20,1,5
77665,37,430,2023-10-12,4,20
77666,2113,175,2023-08-29,1,0
77667,1192,437,2023-06-30,1,2
77668,6271,578,2023-10-17,3,10
77669,3305,210,2023-04-18,1,0
77670,3158,440,2023-12-17,1,2
77671,2856,489,2023-10-07,1,2
77672,9177,441,2023-03-17,1,2
77673,4997,315,2023-03-09,1,0
77674,7463,234,2023-10-09,2,0
77675,2974,502,2023-05-18,2,0
77676,4344,297,2023-03-09,3,2
77677,6528,151,2023-06-03,1,0
77678,4093,507,2023-05-28,2,0
77679,5002,485,2023-11-15,1,0
77680,8402,393,2023-02-09,4,2
77681,2354,400,2023-06-09,2,15
77682,9864,255,2023-08-08,2,10
77683,1258,407,2023-12-08,2,5
77684,3159,386,2023-11-27,3,0
77685,6811,381,2023-08-20,3,0
77686,6966,411,2023-01-09,5,0
77687,1110,361,2023-11-10,1,10
77688,7278,162,2023-01-25,1,0
77689,8704,201,2023-07-02,2,2
77690,3098,399,2023-05-07,1,2
77691,4905,274,2023-01-10,2,10
77692,2345,222,2023-12-23,1,0
77693,1194,116,2023-07-31,2,0
77694,6752,357,2023-02-16,3,10
77695,4396,414,2023-05-15,1,0
77696,7132,557,2023-12-23,1,0
77697,2432,273,2023-04-07,2,0
77698,438,518,2023-03-18,1,0
77699,6972,123,2023-03-31,4,2
77700,1617,464,2023-06-13,3,0
77701,9896,567,2023-04-22,2,0
77702,8610,214,2023-01-18,1,0
77703,3354,291,2023-08-24,2,0
77704,7303,564,2023-12-29,2,5
77705,8712,462,2023-09-13,1,0
77706,2410,158,2023-07-04,3,0
77707,6790,570,2023-09-27,4,5
77708,5758,474,2023-04-17,1,10
77709,2942,207,2023-06-21,1,2
77710,7512,443,2023-07-20,2,10
77711,4709,375,2023-01-12,1,0
77712,5638,142,2023-03-25,1,0
77713,6619,533,2023-06-15,1,5
77714,5337,235,2023-08-27,3,0
77715,2992,239,2023-06-21,3,2
77716,7392,374,2023-07-02,2,0
77717,8076,411,2023-05-23,1,5
77718,6483,232,2023-01-15,2,0
77719,6693,518,2023-06-08,2,5
77720,1351,470,2023-01-23,1,0
77721,8742,544,2023-11-20,3,2
77722,504,591,2023-08-16,2,5
77723,6851,334,2023-01-08,1,2
77724,2258,372,2023-11-13,3,10
77725,9709,453,2023-11-30,1,0
77726,7271,375,2023-10-03,1,0
77727,9476,191,2023-01-12,1,2
77728,4004,230,2023-07-09,1,0
77729,1993,276,2023-06-02,5,2
77730,7700,597,2023-07-23,1,0
77731,2438,295,2023-10-07,1,0
77732,6094,272,2023-06-24,4,5
77733,7821,332,2023-12-09,4,0
77734,8671,254,2023-08-06,1,5
77735,8413,551,2023-12-10,3,2
77736,480,557,2023-01-09,3,5
77737,2547,396,2023-06-24,2,0
77738,9546,122,2023-08-10,1,0
77739,7624,405,2023-04-25,2,10
77740,46,314,2023-01-21,2,0
77741,9542,460,2023-05-07,2,0
77742,4088,586,2023-02-09,1,20
77743,809,443,2023-11-29,5,10
77744,6023,155,2023-10-13,1,0
77745,4576,435,2023-08-27,1,0
77746,6438,408,2023-07-31,1,0
77747,8777,114,2023-02-16,3,5
77748,688,318,2023-06-13,2,0
77749,2759,230,2023-03-06,1,0
77750,7602,407,2023-12-22,1,5
77751,4099,173,2023-04-15,2,5
77752,5991,133,2023-06-30,3,2
77753,7503,307,2023-06-09,4,0
77754,6797,392,2023-04-25,3,0
77755,9445,573,2023-07-19,3,0
77756,8760,584,2023-04-13,3,2
77757,3744,402,2023-08-30,1,2
77758,1185,595,2023-11-30,2,0
77759,3068,295,2023-12-21,1,0
77760,714,398,2023-09-29,2,0
77761,9718,314,2023-09-10,1,5
77762,9083,450,2023-06-07,2,2
77763,83,344,2023-03-02,1,0
77764,6327,127,2023-04-12,1,0
77765,3661,492,2023-06-10,1,10
77766,1026,172,2023-03-30,2,5
77767,5887,190,2023-08-15,1,0
77768,1791,140,2023-07-16,2,2
77769,6440,208,2023-08-10,1,0
77770,5384,453,2023-10-03,4,2
77771,6145,230,2023-12-25,5,0
77772,3006,162,2023-09-26,2,0
77773,8337,522,2023-05-19,1,10
77774,310,224,2023-07-11,3,10
77775,231,253,2023-03-31,1,0
77776,8346,184,2023-04-26,1,0
77777,5592,341,2023-05-13,3,0
77778,770,232,2023-10-13,4,0
77779,3338,452,2023-01-22,1,15
77780,2494,179,2023-06-23,3,0
77781,1640,393,2023-08-31,4,5
77782,1155,464,2023-03-17,1,5
77783,9835,426,2023-10-21,1,0
77784,6810,373,2023-06-21,1,20
77785,8860,222,2023-04-25,2,0
77786,9825,285,2023-01-17,4,2
77787,6275,260,2023-04-10,1,0
77788,9676,249,2023-08-22,3,0
77789,9410,158,2023-06-13,1,5
77790,253,255,2023-12-16,1,2
77791,2957,543,2023-05-16,5,0
77792,6313,119,2023-06-17,1,5
77793,7314,253,2023-11-22,2,0
77794,4229,388,2023-08-05,2,0
77795,5454,563,2023-05-11,4,2
77796,2218,231,2023-02-19,1,0
77797,2091,178,2023-01-15,1,5
77798,2675,342,2023-03-23,3,5
77799,6927,510,2023-11-09,2,5
77800,5064,338,2023-05-05,2,0
77801,228,490,2023-02-27,2,2
77802,3732,295,2023-09-30,2,10
77803,7692,388,2023-07-18,1,0
77804,7239,169,2023-12-17,5,2
77805,7813,418,2023-11-01,4,10
77806,2347,308,2023-10-14,1,5
77807,421,544,2023-10-12,2,0
77808,598,272,2023-09-14,1,2
77809,1336,403,2023-04-12,1,5
77810,8852,573,2023-01-13,5,0
77811,1772,540,2023-01-21,1,0
77812,1174,580,2023-06-27,2,0
77813,521,204,2023-05-13,1,0
77814,3848,200,2023-08-02,1,0
77815,9284,265,2023-07-02,2,0
77816,8387,180,2023-12-17,2,5
77817,8645,150,2023-08-01,3,5
77818,9931,142,2023-05-13,1,5
77819,6195,443,2023-08-17,4,10
77820,3469,578,2023-10-31,3,0
77821,8614,166,2023-12-05,3,10
77822,940,341,2023-05-13,1,0
77823,2440,393,2023-03-30,3,0
77824,5008,437,2023-06-03,1,0
77825,8804,373,2023-01-08,1,2
77826,6489,491,2023-12-13,3,0
77827,3542,467,2023-07-03,1,5
77828,4566,551,2023-05-23,1,2
77829,8504,102,2023-04-01,1,5
77830,5580,575,2023-07-09,1,0
77831,9425,520,2023-01-16,1,2
